datetime,subba,parent,value,temperature_2m,hour,day,month,day_of_week,is_weekend
2024-10-07 23:00:00+00:00,ZOND,NYIS,-0.6717942868741283,10.908501,23,7,10,0,0
2024-10-08 00:00:00+00:00,ZONH,NYIS,-0.9415027925239664,11.0085,0,8,10,1,0
2024-10-08 01:00:00+00:00,ZONC,NYIS,0.2508008279215966,11.3585005,1,8,10,1,0
2024-10-08 02:00:00+00:00,ZONC,NYIS,0.1626436788256948,11.158501,2,8,10,1,0
2024-10-08 03:00:00+00:00,ZOND,NYIS,-0.7128179107108351,11.158501,3,8,10,1,0
2024-10-08 04:00:00+00:00,ZOND,NYIS,-0.6997252648055031,11.7585,4,8,10,1,0
2024-10-08 05:00:00+00:00,ZOND,NYIS,-0.704962323167636,12.0585,5,8,10,1,0
2024-10-08 06:00:00+00:00,ZOND,NYIS,-0.7224191843747452,12.2585,6,8,10,1,0
2024-10-08 07:00:00+00:00,ZONC,NYIS,-0.1000820823412997,13.2585,7,8,10,1,0
2024-10-08 08:00:00+00:00,ZOND,NYIS,-0.7180549690729678,13.2585,8,8,10,1,0
2024-10-08 09:00:00+00:00,ZOND,NYIS,-0.7232920274351007,15.5085,9,8,10,1,0
2024-10-08 10:00:00+00:00,ZONC,NYIS,0.0177517308066878,16.9585,10,8,10,1,0
2024-10-08 11:00:00+00:00,ZOND,NYIS,-0.6770313452362611,18.4585,11,8,10,1,0
2024-10-08 12:00:00+00:00,ZONH,NYIS,-0.9938733761452944,19.508501,12,8,10,1,0
2024-10-08 13:00:00+00:00,ZOND,NYIS,-0.6962338925640813,20.4085,13,8,10,1,0
2024-10-08 14:00:00+00:00,ZOND,NYIS,-0.7075808523487023,20.9585,14,8,10,1,0
2024-10-08 15:00:00+00:00,ZOND,NYIS,-0.7206734982540343,20.6585,15,8,10,1,0
2024-10-08 16:00:00+00:00,ZOND,NYIS,-0.714563596831546,18.4585,16,8,10,1,0
2024-10-08 17:00:00+00:00,ZONF,NYIS,-0.381137547775759,17.3585,17,8,10,1,0
2024-10-08 18:00:00+00:00,ZOND,NYIS,-0.7067080092883469,16.4085,18,8,10,1,0
2024-10-08 19:00:00+00:00,ZOND,NYIS,-0.7067080092883469,16.0585,19,8,10,1,0
2024-10-08 20:00:00+00:00,ZOND,NYIS,-0.7067080092883469,15.7585,20,8,10,1,0
2024-10-08 21:00:00+00:00,ZONC,NYIS,0.0308443767120198,15.9585,21,8,10,1,0
2024-10-08 22:00:00+00:00,ZOND,NYIS,-0.6848869327794602,15.5085,22,8,10,1,0
2024-10-08 23:00:00+00:00,ZOND,NYIS,-0.6621930132102182,15.158501,23,8,10,1,0
2024-10-09 00:00:00+00:00,ZONH,NYIS,-0.9388842633429,14.8085,0,9,10,2,0
2024-10-09 01:00:00+00:00,ZONC,NYIS,0.2429452403783974,14.4585,1,9,10,2,0
2024-10-09 02:00:00+00:00,ZONC,NYIS,0.1661350510671166,14.5585,2,9,10,2,0
2024-10-09 03:00:00+00:00,ZONC,NYIS,0.0753593727901484,14.2085,3,9,10,2,0
2024-10-09 04:00:00+00:00,ZONC,NYIS,0.0116418293841996,13.7585,4,9,10,2,0
2024-10-09 05:00:00+00:00,ZOND,NYIS,-0.6953610495037258,13.5585,5,9,10,2,0
2024-10-09 06:00:00+00:00,ZONC,NYIS,-0.0747696335909912,13.3585005,6,9,10,2,0
2024-10-09 07:00:00+00:00,ZOND,NYIS,-0.714563596831546,13.5585,7,9,10,2,0
2024-10-09 08:00:00+00:00,ZOND,NYIS,-0.7241648704954561,14.658501,8,9,10,2,0
2024-10-09 09:00:00+00:00,ZOND,NYIS,-0.7119450676504796,16.0085,9,9,10,2,0
2024-10-09 10:00:00+00:00,ZONC,NYIS,0.0055319279617113,17.258501,10,9,10,2,0
2024-10-09 11:00:00+00:00,ZOND,NYIS,-0.6866326189001711,18.4585,11,9,10,2,0
2024-10-09 12:00:00+00:00,ZONH,NYIS,-0.9903820039038724,19.0585,12,9,10,2,0
2024-10-09 13:00:00+00:00,ZONC,NYIS,0.157406620463562,19.3585,13,9,10,2,0
2024-10-09 14:00:00+00:00,ZONA,NYIS,0.2420723973180419,19.3585,14,9,10,2,0
2024-10-09 15:00:00+00:00,ZONC,NYIS,-0.0642955168667257,18.8085,15,9,10,2,0
2024-10-09 16:00:00+00:00,ZOND,NYIS,-0.7005981078658586,17.6585,16,9,10,2,0
2024-10-09 17:00:00+00:00,ZONC,NYIS,-0.0677868891081475,16.758501,17,9,10,2,0
2024-10-09 18:00:00+00:00,ZONC,NYIS,-0.021526206909308,16.508501,18,9,10,2,0
2024-10-09 19:00:00+00:00,ZOND,NYIS,-0.6962338925640813,16.5585,19,9,10,2,0
2024-10-09 20:00:00+00:00,ZONC,NYIS,0.0491740809794845,16.6585,20,9,10,2,0
2024-10-09 21:00:00+00:00,ZONC,NYIS,0.2857145503358151,16.5585,21,9,10,2,0
2024-10-09 22:00:00+00:00,ZOND,NYIS,-0.6394990936409761,16.9085,22,9,10,2,0
2024-10-09 23:00:00+00:00,ZOND,NYIS,-0.6508460534255972,17.008501,23,9,10,2,0
2024-10-10 00:00:00+00:00,ZONH,NYIS,-0.9572139676103648,17.1085,0,10,10,3,0
2024-10-10 01:00:00+00:00,ZOND,NYIS,-0.6752856591155502,16.1085,1,10,10,3,0
2024-10-10 02:00:00+00:00,ZOND,NYIS,-0.6822684035983939,16.0085,2,10,10,3,0
2024-10-10 05:00:00+00:00,ZONC,NYIS,-0.0058150318229096,16.1085,5,10,10,3,0
2024-10-10 06:00:00+00:00,ZOND,NYIS,-0.714563596831546,16.9585,6,10,10,3,0
2024-10-10 07:00:00+00:00,ZOND,NYIS,-0.7119450676504796,17.7085,7,10,10,3,0
2024-10-10 08:00:00+00:00,ZONA,NYIS,0.0709951574883711,18.6085,8,10,10,3,0
2024-10-10 09:00:00+00:00,ZOND,NYIS,-0.704962323167636,17.5585,9,10,10,3,0
2024-10-10 10:00:00+00:00,ZONC,NYIS,0.0229887891688206,15.3585005,10,10,10,3,0
2024-10-10 11:00:00+00:00,ZOND,NYIS,-0.6735399729948393,15.658501,11,10,10,3,0
2024-10-10 12:00:00+00:00,ZOND,NYIS,-0.6552102687273745,17.3085,12,10,10,3,0
2024-10-10 13:00:00+00:00,ZONH,NYIS,-0.9737979857571186,16.9085,13,10,10,3,0
2024-10-10 14:00:00+00:00,ZONK,NYIS,0.3084084699050572,17.1585,14,10,10,3,0
2024-10-10 15:00:00+00:00,ZOND,NYIS,-0.6569559548480854,16.4085,15,10,10,3,0
2024-10-10 16:00:00+00:00,ZOND,NYIS,-0.6735399729948393,14.8085,16,10,10,3,0
2024-10-10 17:00:00+00:00,ZOND,NYIS,-0.6656843854516401,13.9585,17,10,10,3,0
2024-10-10 18:00:00+00:00,ZONA,NYIS,0.2115228902056007,12.658501,18,10,10,3,0
2024-10-10 19:00:00+00:00,ZONC,NYIS,0.1050360368422342,11.658501,19,10,10,3,0
2024-10-10 20:00:00+00:00,ZOND,NYIS,-0.6709214438137728,10.8085,20,10,10,3,0
2024-10-10 21:00:00+00:00,ZOND,NYIS,-0.6665572285119955,10.0585,21,10,10,3,0
2024-10-10 22:00:00+00:00,ZONC,NYIS,0.2263612222316436,9.3085,22,10,10,3,0
2024-10-10 23:00:00+00:00,ZOND,NYIS,-0.6534645826066635,8.8585005,23,10,10,3,0
2024-10-11 00:00:00+00:00,ZONH,NYIS,-0.9388842633429,8.3085,0,11,10,4,0
2024-10-11 01:00:00+00:00,ZONC,NYIS,0.2796046489133268,7.7584996,1,11,10,4,0
2024-10-11 02:00:00+00:00,ZONC,NYIS,0.2089043610245343,7.2085,2,11,10,4,0
2024-10-11 03:00:00+00:00,ZONE,NYIS,-0.5234109666136995,6.8585,3,11,10,4,0
2024-10-11 04:00:00+00:00,ZONE,NYIS,-0.5661802765711172,6.5084996,4,11,10,4,0
2024-10-11 05:00:00+00:00,ZOND,NYIS,-0.6909968342019485,6.8585,5,11,10,4,0
2024-10-11 06:00:00+00:00,ZOND,NYIS,-0.7084536954090578,7.5585,6,11,10,4,0
2024-10-11 07:00:00+00:00,ZOND,NYIS,-0.7206734982540343,8.408501,7,11,10,4,0
2024-10-11 08:00:00+00:00,ZONC,NYIS,-0.0285089513921517,9.658501,8,11,10,4,0
2024-10-11 09:00:00+00:00,ZOND,NYIS,-0.7119450676504796,10.7085,9,11,10,4,0
2024-10-11 10:00:00+00:00,ZOND,NYIS,-0.7005981078658586,11.6085005,10,11,10,4,0
2024-10-11 11:00:00+00:00,ZOND,NYIS,-0.6796498744173275,12.2085,11,11,10,4,0
2024-10-11 12:00:00+00:00,ZONK,NYIS,0.4672659068897515,12.6085005,12,11,10,4,0
2024-10-11 13:00:00+00:00,ZONC,NYIS,0.2097772040848898,12.3585005,13,11,10,4,0
2024-10-11 14:00:00+00:00,ZONC,NYIS,0.0631395699451719,12.2585,14,11,10,4,0
2024-10-11 15:00:00+00:00,ZOND,NYIS,-0.6848869327794602,11.7585,15,11,10,4,0
2024-10-11 16:00:00+00:00,ZONC,NYIS,-0.1603082535058267,10.408501,16,11,10,4,0
2024-10-11 17:00:00+00:00,ZOND,NYIS,-0.7154364398919014,8.7085,17,11,10,4,0
2024-10-11 18:00:00+00:00,ZOND,NYIS,-0.725910556616167,7.9585,18,11,10,4,0
2024-10-11 19:00:00+00:00,ZONF,NYIS,-0.4081956826467783,7.5585,19,11,10,4,0
2024-10-11 20:00:00+00:00,ZOND,NYIS,-0.7067080092883469,6.9585,20,11,10,4,0
2024-10-11 21:00:00+00:00,ZOND,NYIS,-0.6813955605380384,5.8085,21,11,10,4,0
2024-10-11 22:00:00+00:00,ZOND,NYIS,-0.6875054619605266,5.0585,22,11,10,4,0
2024-10-11 23:00:00+00:00,ZOND,NYIS,-0.6639386993309291,4.9585,23,11,10,4,0
2024-10-12 00:00:00+00:00,ZONH,NYIS,-0.9528497523085876,5.0084996,0,12,10,5,1
2024-10-12 01:00:00+00:00,ZONC,NYIS,0.1661350510671166,4.0585,1,12,10,5,1
2024-10-12 02:00:00+00:00,ZOND,NYIS,-0.6683029146327064,3.5085,2,12,10,5,1
2024-10-12 03:00:00+00:00,ZOND,NYIS,-0.6813955605380384,3.3085,3,12,10,5,1
2024-10-12 04:00:00+00:00,ZONC,NYIS,-0.0311274805732181,2.8585,4,12,10,5,1
2024-10-12 05:00:00+00:00,ZONC,NYIS,-0.0791338488927685,2.5585,5,12,10,5,1
2024-10-12 06:00:00+00:00,ZONC,NYIS,-0.1070648268241434,3.1085,6,12,10,5,1
2024-10-12 07:00:00+00:00,ZONC,NYIS,-0.1315044325140964,5.3585,7,12,10,5,1
2024-10-12 08:00:00+00:00,ZONC,NYIS,-0.1594354104454712,8.1085005,8,12,10,5,1
2024-10-12 09:00:00+00:00,ZONC,NYIS,-0.1472156076004947,10.6085005,9,12,10,5,1
2024-10-12 10:00:00+00:00,ZONC,NYIS,-0.0922264947981005,12.0585,10,12,10,5,1
2024-10-12 11:00:00+00:00,ZONC,NYIS,-0.0494571848406828,12.7585,11,12,10,5,1
2024-10-12 12:00:00+00:00,ZONA,NYIS,0.0997989784801014,13.2085,12,12,10,5,1
2024-10-12 13:00:00+00:00,ZONC,NYIS,-0.0337460097542844,13.2585,13,12,10,5,1
2024-10-12 14:00:00+00:00,ZONC,NYIS,-0.1742737424715141,13.1085005,14,12,10,5,1
2024-10-12 15:00:00+00:00,ZONC,NYIS,-0.2702864791106151,12.658501,15,12,10,5,1
2024-10-12 16:00:00+00:00,ZOND,NYIS,-0.7023437939865695,11.8585005,16,12,10,5,1
2024-10-12 17:00:00+00:00,ZONC,NYIS,-0.3488423545426068,11.3085,17,12,10,5,1
2024-10-12 18:00:00+00:00,ZONC,NYIS,-0.3601893143272278,10.658501,18,12,10,5,1
2024-10-12 19:00:00+00:00,ZONC,NYIS,-0.3532065698443841,10.658501,19,12,10,5,1
2024-10-12 20:00:00+00:00,ZOND,NYIS,-0.7032166370469249,10.658501,20,12,10,5,1
2024-10-12 21:00:00+00:00,ZONA,NYIS,0.0535382962812618,9.8085,21,12,10,5,1
2024-10-12 22:00:00+00:00,ZOND,NYIS,-0.6944882064433704,10.0585,22,12,10,5,1
2024-10-12 23:00:00+00:00,ZOND,NYIS,-0.6848869327794602,10.4585,23,12,10,5,1
2024-10-13 00:00:00+00:00,ZOND,NYIS,-0.6840140897191048,10.3085,0,13,10,6,1
2024-10-13 01:00:00+00:00,ZOND,NYIS,-0.6656843854516401,9.6085005,1,13,10,6,1
2024-10-13 02:00:00+00:00,ZOND,NYIS,-0.6683029146327064,9.8085,2,13,10,6,1
2024-10-13 03:00:00+00:00,ZONC,NYIS,0.0718680005487266,9.908501,3,13,10,6,1
2024-10-13 04:00:00+00:00,ZONC,NYIS,0.0325900628327307,10.2085,4,13,10,6,1
2024-10-13 05:00:00+00:00,ZONC,NYIS,-0.0031965026418432,10.5085,5,13,10,6,1
2024-10-13 06:00:00+00:00,ZONC,NYIS,-0.0389830681164172,10.1085005,6,13,10,6,1
2024-10-13 07:00:00+00:00,ZOND,NYIS,-0.7163092829522569,9.6085005,7,13,10,6,1
2024-10-13 08:00:00+00:00,ZONC,NYIS,-0.115793257427698,9.5085,8,13,10,6,1
2024-10-13 09:00:00+00:00,ZOND,NYIS,-0.6988524217451476,9.7585,9,13,10,6,1
2024-10-13 10:00:00+00:00,ZONC,NYIS,-0.0512028709613937,9.8085,10,13,10,6,1
2024-10-13 11:00:00+00:00,ZOND,NYIS,-0.6892511480812376,10.7585,11,13,10,6,1
2024-10-13 12:00:00+00:00,ZONH,NYIS,-1.010457394292048,11.8585005,12,13,10,6,1
2024-10-13 13:00:00+00:00,ZOND,NYIS,-0.6656843854516401,11.658501,13,13,10,6,1
2024-10-13 14:00:00+00:00,ZONC,NYIS,0.1704992663688939,11.3585005,14,13,10,6,1
2024-10-13 15:00:00+00:00,ZONC,NYIS,0.2001759304209797,11.658501,15,13,10,6,1
2024-10-13 16:00:00+00:00,ZONC,NYIS,0.2324711236541318,11.5085,16,13,10,6,1
2024-10-13 17:00:00+00:00,ZONC,NYIS,0.2481822987405302,10.908501,17,13,10,6,1
2024-10-13 18:00:00+00:00,ZONC,NYIS,0.2542922001630184,10.6085005,18,13,10,6,1
2024-10-13 19:00:00+00:00,ZONC,NYIS,0.2429452403783974,10.3585005,19,13,10,6,1
2024-10-13 20:00:00+00:00,ZOND,NYIS,-0.6665572285119955,10.0085,20,13,10,6,1
2024-10-13 21:00:00+00:00,ZOND,NYIS,-0.6639386993309291,9.5085,21,13,10,6,1
2024-10-13 22:00:00+00:00,ZOND,NYIS,-0.6517188964859526,9.1085005,22,13,10,6,1
2024-10-13 23:00:00+00:00,ZONF,NYIS,0.0229887891688206,8.7085,23,13,10,6,1
2024-10-14 00:00:00+00:00,ZONH,NYIS,-0.9694337704553412,8.3085,0,14,10,0,0
2024-10-14 01:00:00+00:00,ZOND,NYIS,-0.6717942868741283,8.1085005,1,14,10,0,0
2024-10-14 02:00:00+00:00,ZONC,NYIS,0.1626436788256948,7.5585,2,14,10,0,0
2024-10-14 03:00:00+00:00,ZONC,NYIS,0.0718680005487266,7.1584997,3,14,10,0,0
2024-10-14 04:00:00+00:00,ZONC,NYIS,-0.0066878748832651,6.9585,4,14,10,0,0
2024-10-14 05:00:00+00:00,ZONC,NYIS,-0.0320003236335735,6.7085,5,14,10,0,0
2024-10-14 06:00:00+00:00,ZONC,NYIS,-0.0634226738063702,6.5585,6,14,10,0,0
2024-10-14 07:00:00+00:00,ZONC,NYIS,-0.0625498307460147,7.6584997,7,14,10,0,0
2024-10-14 08:00:00+00:00,ZONE,NYIS,-0.6386262505806207,9.0085,8,14,10,0,0
2024-10-14 09:00:00+00:00,ZOND,NYIS,-0.7171821260126124,10.3585005,9,14,10,0,0
2024-10-14 10:00:00+00:00,ZOND,NYIS,-0.7075808523487023,11.0585,10,14,10,0,0
2024-10-14 11:00:00+00:00,ZOND,NYIS,-0.6953610495037258,11.408501,11,14,10,0,0
2024-10-14 12:00:00+00:00,ZONA,NYIS,0.3092813129654126,11.158501,12,14,10,0,0
2024-10-14 13:00:00+00:00,ZONC,NYIS,0.2604021015855067,11.8585005,13,14,10,0,0
2024-10-14 14:00:00+00:00,ZOND,NYIS,-0.6368805644599097,11.8085,14,14,10,0,0
2024-10-14 15:00:00+00:00,ZONC,NYIS,0.324992488051811,11.3585005,15,14,10,0,0
2024-10-14 16:00:00+00:00,ZOND,NYIS,-0.6368805644599097,10.6085005,16,14,10,0,0
2024-10-14 17:00:00+00:00,ZOND,NYIS,-0.6351348783391988,10.1085005,17,14,10,0,0
2024-10-14 18:00:00+00:00,ZOND,NYIS,-0.6325163491581325,9.8085,18,14,10,0,0
2024-10-14 19:00:00+00:00,ZONC,NYIS,0.2970615101204362,9.4585,19,14,10,0,0
2024-10-14 20:00:00+00:00,ZONE,NYIS,-0.4404908758799304,9.1085005,20,14,10,0,0
2024-10-14 21:00:00+00:00,ZONF,NYIS,0.012514672444555,8.3085,21,14,10,0,0
2024-10-14 22:00:00+00:00,ZONC,NYIS,0.372126013311006,7.6085,22,14,10,0,0
2024-10-14 23:00:00+00:00,ZOND,NYIS,-0.6482275242445308,8.1085005,23,14,10,0,0
2024-10-15 00:00:00+00:00,ZOND,NYIS,-0.6552102687273745,8.3585005,0,15,10,1,0
2024-10-15 01:00:00+00:00,ZOND,NYIS,-0.644736152003109,7.2584996,1,15,10,1,0
2024-10-15 02:00:00+00:00,ZOND,NYIS,-0.6595744840291518,6.5084996,2,15,10,1,0
2024-10-15 03:00:00+00:00,ZONC,NYIS,0.1626436788256948,5.3085,3,15,10,1,0
2024-10-15 04:00:00+00:00,ZONC,NYIS,0.1076545660233005,4.9585,4,15,10,1,0
2024-10-15 05:00:00+00:00,ZONE,NYIS,-0.5705444918728946,5.0585,5,15,10,1,0
2024-10-15 06:00:00+00:00,ZONC,NYIS,0.0177517308066878,5.5585,6,15,10,1,0
2024-10-15 07:00:00+00:00,ZOND,NYIS,-0.6866326189001711,6.7085,7,15,10,1,0
2024-10-15 08:00:00+00:00,ZOND,NYIS,-0.6875054619605266,8.5085,8,15,10,1,0
2024-10-15 09:00:00+00:00,ZOND,NYIS,-0.6997252648055031,10.0085,9,15,10,1,0
2024-10-15 10:00:00+00:00,ZOND,NYIS,-0.6831412466587493,11.0085,10,15,10,1,0
2024-10-15 11:00:00+00:00,ZOND,NYIS,-0.6368805644599097,11.5585,11,15,10,1,0
2024-10-15 12:00:00+00:00,ZONH,NYIS,-0.955468281489654,11.9585,12,15,10,1,0
2024-10-15 13:00:00+00:00,ZONK,NYIS,0.4620288485276188,12.0085,13,15,10,1,0
2024-10-15 14:00:00+00:00,ZOND,NYIS,-0.6691757576930619,11.9585,14,15,10,1,0
2024-10-15 15:00:00+00:00,ZONC,NYIS,0.1600251496446284,11.3585005,15,15,10,1,0
2024-10-15 16:00:00+00:00,ZOND,NYIS,-0.654337425667019,8.658501,16,15,10,1,0
2024-10-15 17:00:00+00:00,ZOND,NYIS,-0.6552102687273745,7.2085,17,15,10,1,0
2024-10-15 18:00:00+00:00,ZOND,NYIS,-0.6560831117877299,6.4084997,18,15,10,1,0
2024-10-15 19:00:00+00:00,ZOND,NYIS,-0.6656843854516401,6.3585,19,15,10,1,0
2024-10-15 20:00:00+00:00,ZOND,NYIS,-0.6779041882966166,6.1584997,20,15,10,1,0
2024-10-15 21:00:00+00:00,ZOND,NYIS,-0.6587016409687964,5.9585,21,15,10,1,0
2024-10-15 22:00:00+00:00,ZONA,NYIS,0.2988071962411471,5.6584997,22,15,10,1,0
2024-10-15 23:00:00+00:00,ZONC,NYIS,0.3511777798624749,5.5585,23,15,10,1,0
2024-10-16 00:00:00+00:00,ZONH,NYIS,-0.9214274021357908,5.6085,0,16,10,2,0
2024-10-16 01:00:00+00:00,ZONC,NYIS,0.3311023894742992,4.9585,1,16,10,2,0
2024-10-16 02:00:00+00:00,ZONC,NYIS,0.2630206307665731,4.9084997,2,16,10,2,0
2024-10-16 03:00:00+00:00,ZOND,NYIS,-0.6639386993309291,4.9084997,3,16,10,2,0
2024-10-16 04:00:00+00:00,ZOND,NYIS,-0.6717942868741283,5.0585,4,16,10,2,0
2024-10-16 05:00:00+00:00,ZONC,NYIS,0.0378271211948635,5.2584996,5,16,10,2,0
2024-10-16 06:00:00+00:00,ZONC,NYIS,0.012514672444555,5.4585,6,16,10,2,0
2024-10-16 07:00:00+00:00,ZONC,NYIS,0.0029133987806449,6.6584997,7,16,10,2,0
2024-10-16 08:00:00+00:00,ZONC,NYIS,-0.0023236595814878,8.2085,8,16,10,2,0
2024-10-16 09:00:00+00:00,ZONC,NYIS,0.0160060446859769,9.7585,9,16,10,2,0
2024-10-16 10:00:00+00:00,ZONC,NYIS,0.1137644674457888,11.2085,10,16,10,2,0
2024-10-16 11:00:00+00:00,ZONC,NYIS,0.2638934738269285,12.408501,11,16,10,2,0
2024-10-16 12:00:00+00:00,ZONH,NYIS,-0.9353928911014784,13.3085,12,16,10,2,0
2024-10-16 13:00:00+00:00,ZONK,NYIS,0.4890869833986381,13.7585,13,16,10,2,0
2024-10-16 14:00:00+00:00,ZOND,NYIS,-0.642990465882398,13.5085,14,16,10,2,0
2024-10-16 15:00:00+00:00,ZONC,NYIS,0.1792276969724485,12.7085,15,16,10,2,0
2024-10-16 16:00:00+00:00,ZONC,NYIS,0.1181286827475661,11.5085,16,16,10,2,0
2024-10-16 17:00:00+00:00,ZONC,NYIS,0.0448098656777072,10.9585,17,16,10,2,0
2024-10-16 18:00:00+00:00,ZONC,NYIS,0.0395728073155744,10.6085005,18,16,10,2,0
2024-10-16 19:00:00+00:00,ZONC,NYIS,0.0762322158505039,10.2585,19,16,10,2,0
2024-10-16 20:00:00+00:00,ZONC,NYIS,0.1425682884375191,9.9585,20,16,10,2,0
2024-10-16 21:00:00+00:00,ZONC,NYIS,0.2141414193866671,9.8085,21,16,10,2,0
2024-10-16 22:00:00+00:00,ZONC,NYIS,0.2979343531807916,9.5085,22,16,10,2,0
2024-10-16 23:00:00+00:00,ZONE,NYIS,-0.3977215659225128,9.2085,23,16,10,2,0
2024-10-17 00:00:00+00:00,ZONH,NYIS,-0.906589070109748,9.0585,0,17,10,3,0
2024-10-17 01:00:00+00:00,ZOND,NYIS,-0.6752856591155502,8.2585,1,17,10,3,0
2024-10-17 02:00:00+00:00,ZOND,NYIS,-0.6578287979084408,8.3585005,2,17,10,3,0
2024-10-17 03:00:00+00:00,ZONC,NYIS,0.1722449524896049,8.5585,3,17,10,3,0
2024-10-17 04:00:00+00:00,ZONC,NYIS,0.0963076062386795,8.5585,4,17,10,3,0
2024-10-17 05:00:00+00:00,ZONC,NYIS,0.0517926101605509,8.4585,5,17,10,3,0
2024-10-17 06:00:00+00:00,ZONC,NYIS,0.0343357489534416,8.6085005,6,17,10,3,0
2024-10-17 07:00:00+00:00,ZOND,NYIS,-0.6726671299344837,9.7585,7,17,10,3,0
2024-10-17 08:00:00+00:00,ZONC,NYIS,0.012514672444555,11.658501,8,17,10,3,0
2024-10-17 09:00:00+00:00,ZONC,NYIS,0.0579025115830391,12.8585005,9,17,10,3,0
2024-10-17 10:00:00+00:00,ZOND,NYIS,-0.6604473270895073,14.0585,10,17,10,3,0
2024-10-17 11:00:00+00:00,ZOND,NYIS,-0.6569559548480854,15.3085,11,17,10,3,0
2024-10-17 12:00:00+00:00,ZONH,NYIS,-0.9301558327393454,16.1585,12,17,10,3,0
2024-10-17 13:00:00+00:00,ZONC,NYIS,0.2656391599476395,16.0585,13,17,10,3,0
2024-10-17 14:00:00+00:00,ZONC,NYIS,0.0788507450315703,15.8585005,14,17,10,3,0
2024-10-17 15:00:00+00:00,ZONC,NYIS,-0.0398559111767727,15.0085,15,17,10,3,0
2024-10-17 16:00:00+00:00,ZONC,NYIS,-0.0904808086773896,14.0585,16,17,10,3,0
2024-10-17 17:00:00+00:00,ZOND,NYIS,-0.7163092829522569,13.5585,17,17,10,3,0
2024-10-17 18:00:00+00:00,ZOND,NYIS,-0.7206734982540343,13.0585,18,17,10,3,0
2024-10-17 19:00:00+00:00,ZONA,NYIS,0.1975574012399133,12.6085005,19,17,10,3,0
2024-10-17 20:00:00+00:00,ZOND,NYIS,-0.7084536954090578,12.2585,20,17,10,3,0
2024-10-17 21:00:00+00:00,ZOND,NYIS,-0.7005981078658586,11.7585,21,17,10,3,0
2024-10-17 22:00:00+00:00,ZONK,NYIS,0.658418537107598,12.0585,22,17,10,3,0
2024-10-17 23:00:00+00:00,ZONC,NYIS,0.3066627837843462,11.8585005,23,17,10,3,0
2024-10-18 00:00:00+00:00,ZONC,NYIS,0.3110269990861236,11.5585,0,18,10,4,0
2024-10-18 01:00:00+00:00,ZONC,NYIS,0.264766316887284,10.5585,1,18,10,4,0
2024-10-18 02:00:00+00:00,ZOND,NYIS,-0.667430071572351,9.8085,2,18,10,4,0
2024-10-18 03:00:00+00:00,ZONC,NYIS,0.1320941717132535,9.5085,3,18,10,4,0
2024-10-18 04:00:00+00:00,ZONC,NYIS,0.0579025115830391,9.408501,4,18,10,4,0
2024-10-18 05:00:00+00:00,ZOND,NYIS,-0.6857597758398157,9.2585,5,18,10,4,0
2024-10-18 06:00:00+00:00,ZONC,NYIS,-0.0154163054868197,9.3085,6,18,10,4,0
2024-10-18 07:00:00+00:00,ZONC,NYIS,-0.0206533638489525,10.9585,7,18,10,4,0
2024-10-18 08:00:00+00:00,ZOND,NYIS,-0.6936153633830149,13.0585,8,18,10,4,0
2024-10-18 09:00:00+00:00,ZOND,NYIS,-0.7058351662279914,14.7085,9,18,10,4,0
2024-10-18 10:00:00+00:00,ZOND,NYIS,-0.6936153633830149,15.5585,10,18,10,4,0
2024-10-18 11:00:00+00:00,ZOND,NYIS,-0.6726671299344837,16.3085,11,18,10,4,0
2024-10-18 12:00:00+00:00,ZONK,NYIS,0.5370933517181886,16.8585,12,18,10,4,0
2024-10-18 13:00:00+00:00,ZONC,NYIS,0.311899842146479,16.7085,13,18,10,4,0
2024-10-18 14:00:00+00:00,ZONK,NYIS,0.3930742467595371,17.5585,14,18,10,4,0
2024-10-18 15:00:00+00:00,ZOND,NYIS,-0.6866326189001711,16.508501,15,18,10,4,0
2024-10-18 16:00:00+00:00,ZOND,NYIS,-0.7171821260126124,14.5085,16,18,10,4,0
2024-10-18 17:00:00+00:00,ZONC,NYIS,-0.1768922716525805,12.9585,17,18,10,4,0
2024-10-18 18:00:00+00:00,ZOND,NYIS,-0.7529686914871864,12.7085,18,18,10,4,0
2024-10-18 19:00:00+00:00,ZOND,NYIS,-0.7075808523487023,12.4585,19,18,10,4,0
2024-10-18 20:00:00+00:00,ZONC,NYIS,-0.1664181549283149,11.9585,20,18,10,4,0
2024-10-18 21:00:00+00:00,ZONC,NYIS,-0.0424744403578391,11.7085,21,18,10,4,0
2024-10-18 22:00:00+00:00,ZONC,NYIS,0.146059660678941,11.5085,22,18,10,4,0
2024-10-18 23:00:00+00:00,ZOND,NYIS,-0.6944882064433704,11.2085,23,18,10,4,0
2024-10-19 00:00:00+00:00,ZONH,NYIS,-0.940629949463611,11.0085,0,19,10,5,1
2024-10-19 01:00:00+00:00,ZOND,NYIS,-0.6761585021759056,10.5585,1,19,10,5,1
2024-10-19 02:00:00+00:00,ZONC,NYIS,0.1696264233085385,10.5085,2,19,10,5,1
2024-10-19 03:00:00+00:00,ZOND,NYIS,-0.6822684035983939,10.6085005,3,19,10,5,1
2024-10-19 04:00:00+00:00,ZONC,NYIS,0.05004692403984,10.2585,4,19,10,5,1
2024-10-19 05:00:00+00:00,ZONC,NYIS,0.0098961432634886,10.1085005,5,19,10,5,1
